Gene Symbol,Ensembl ID,Pvalue,LogFC,Dataset,Accession,Tissue,origem
AC083870.1,AC083870.1,0,	-15.6750670594763,,,,Delorey_Smooth_muscle.csv
ADGRL3,ENSG00000150471,	0.0003672532815645,	134.829751161987,,,,Delorey_Smooth_muscle.csv
CCDC102B,ENSG00000150636,	7.498631212561349e-36,	40.2915671937298,,,,Delorey_Smooth_muscle.csv
CRIM1,ENSG00000150938,	3.76558061131898e-08,	47.9429018781569,,,,Delorey_Smooth_muscle.csv
ELN,ENSG00000049540,	5.70517680950405e-47,	-44.3591070839861,,,,Delorey_Smooth_muscle.csv
ENAH,ENSG00000154380,	0.0132442029064114,	39.9369634684472,,,,Delorey_Smooth_muscle.csv
FNDC3B,ENSG00000075420,	0.0032279437440443,	95.0359659386745,,,,Delorey_Smooth_muscle.csv
HSP90AA1,ENSG00000080824,	6.0467964679483385e-55,	136.130094441946,,,,Delorey_Smooth_muscle.csv
HSPA1A,ENSG00000204389,	1.8695446095673095e-82,	41.1106424300966,,,,Delorey_Smooth_muscle.csv
INO80D,ENSG00000114933,	6.178951952783231e-63,	65.3193611276675,,,,Delorey_Smooth_muscle.csv
INPP4B,ENSG00000109452,	7.57856168612334e-16,	51.287129748732,,,,Delorey_Smooth_muscle.csv
LINGO1,ENSG00000169783,	4.16443039213499e-50,	41.1014287606641,,,,Delorey_Smooth_muscle.csv
MALAT1,ENSG00000251562,	1.14028193995249e-36,	358.715869783044,,,,Delorey_Smooth_muscle.csv
MT-ATP6,ENSG00000198899,	4.33831535209537e-27,	149.368971254198,,,,Delorey_Smooth_muscle.csv
MT-CO1,ENSG00000198804,	2.60869424671397e-19,	97.6545939659808,,,,Delorey_Smooth_muscle.csv
MT-CO2,ENSG00000198712,	1.71347172999254e-34,	145.646139815175,,,,Delorey_Smooth_muscle.csv
MT-CO3,ENSG00000198938,	1.41138281269675e-25,	136.720306955156,,,,Delorey_Smooth_muscle.csv
MT-ND1,ENSG00000198888,	1.80679567660392e-15,	154.514106597568,,,,Delorey_Smooth_muscle.csv
MT-ND2,ENSG00000198763,	4.85659795434525e-26,	90.1608715855136,,,,Delorey_Smooth_muscle.csv
MT-ND3,ENSG00000198840,	5.96577399735108e-26,	100.544256582636,,,,Delorey_Smooth_muscle.csv
MT-ND4,ENSG00000198886,	1.64133354948629e-21,	91.1921853532665,,,,Delorey_Smooth_muscle.csv
NEAT1,ENSG00000245532,	1.67052253863263e-09,	65.8488221748758,,,,Delorey_Smooth_muscle.csv
PARD3B,ENSG00000116117,	1.66690128371765e-08,	-13.2979266831629,,,,Delorey_Smooth_muscle.csv
PRR16,ENSG00000184838,	1.79132960522096e-23,	42.5774277126539,,,,Delorey_Smooth_muscle.csv
PTPRD,ENSG00000153707,	0.0049030625993685,	-17.8353434888302,,,,Delorey_Smooth_muscle.csv
RASGEF1B,ENSG00000138670,	1.72072685713175e-104,	154.921725529556,,,,Delorey_Smooth_muscle.csv
SEMA5A,ENSG00000112902,	1.7452857337838896e-16,	50.7904114069433,,,,Delorey_Smooth_muscle.csv
SGIP1,ENSG00000118473,	6.12173722600923e-10,	-14.988269681675,,,,Delorey_Smooth_muscle.csv
SLC26A3,ENSG00000091138,	3.6949335850176e-66,	38.2736468692138,,,,Delorey_Smooth_muscle.csv
STAMBPL1,ENSG00000138134,	4.6196482257628005e-32,	-13.8767833206641,,,,Delorey_Smooth_muscle.csv
TAGLN,ENSG00000149591,	0.0392928045935399,	38.8950093895132,,,,Delorey_Smooth_muscle.csv
ACTA2,ENSG00000107796,	3.884276125722631e-21,	-70.509192946409,,,,Kropski_SmoothMuscle.csv
ACTB,ENSG00000075624,	0.0188682570376161,	65.1000819067312,,,,Kropski_SmoothMuscle.csv
ACTG2,ENSG00000163017,	4.92724189390464e-11,	31.9221549486208,,,,Kropski_SmoothMuscle.csv
CCL4,ENSG00000275302,	2.80080917640558e-23,	48.023716021161,,,,Kropski_SmoothMuscle.csv
CD74,ENSG00000019582,	1.00069633339554e-05,	34.0745475916299,,,,Kropski_SmoothMuscle.csv
CTGF,CTGF,	1.0102318966935998e-37,	-117.122151134561,,,,Kropski_SmoothMuscle.csv
DES,ENSG00000175084,	4.13063699920008e-06,	49.0316435410907,,,,Kropski_SmoothMuscle.csv
FOS,ENSG00000170345,	5.08196894547075e-58,	108.648994088856,,,,Kropski_SmoothMuscle.csv
IGFBP6,ENSG00000167779,	4.81579440369203e-20,	-34.5890333524629,,,,Kropski_SmoothMuscle.csv
JUN,ENSG00000177606,	5.3658701141612304e-46,	57.9388791351633,,,,Kropski_SmoothMuscle.csv
MALAT1,ENSG00000251562,	6.30449133393602e-54,-inf,,,,Kropski_SmoothMuscle.csv
MGP,ENSG00000111341,	0.0002944643256637,	274.294921826053,,,,Kropski_SmoothMuscle.csv
MT-CO1,ENSG00000198804,	6.29137623882379e-62,	36.1989775636784,,,,Kropski_SmoothMuscle.csv
MT-CO3,ENSG00000198938,	6.95767191300027e-05,	-31.2330081580145,,,,Kropski_SmoothMuscle.csv
MT-ND2,ENSG00000198763,	3.43446088768114e-60,	-47.3609770881699,,,,Kropski_SmoothMuscle.csv
MT-ND4L,ENSG00000212907,	4.65433530394908e-80,	38.9283506642245,,,,Kropski_SmoothMuscle.csv
MT1M,ENSG00000205364,	6.662849671955641e-15,	49.2330865552948,,,,Kropski_SmoothMuscle.csv
MT1X,ENSG00000187193,	6.21938526946953e-05,	34.8172332303124,,,,Kropski_SmoothMuscle.csv
MT2A,ENSG00000125148,	1.28549844092076e-19,	163.024155093247,,,,Kropski_SmoothMuscle.csv
RGS5,ENSG00000232995,	6.54650302145331e-20,	75.9051541216854,,,,Kropski_SmoothMuscle.csv
RPL21,ENSG00000122026,	2.26609250286007e-63,	-35.9947768295286,,,,Kropski_SmoothMuscle.csv
RPL28,ENSG00000108107,	3.17811587542217e-43,	28.6298483985655,,,,Kropski_SmoothMuscle.csv
RPL41,ENSG00000229117,	1.28256485191749e-52,	-41.1147869286822,,,,Kropski_SmoothMuscle.csv
RPS26,ENSG00000197728,	7.19355282369194e-79,	30.2203774142897,,,,Kropski_SmoothMuscle.csv
S100A6,ENSG00000197956,	2.31821738681418e-16,	-52.9894831135675,,,,Kropski_SmoothMuscle.csv
SCGB1A1,ENSG00000149021,	1.63524563451337e-56,	-106.576568946661,,,,Kropski_SmoothMuscle.csv
SCGB3A1,ENSG00000161055,	2.972059160636e-51,	-135.369510999968,,,,Kropski_SmoothMuscle.csv
SCGB3A2,ENSG00000164265,	0.0012188947369187,	-125.33160450019,,,,Kropski_SmoothMuscle.csv
SFTPC,ENSG00000168484,	1.42784139743487e-06,	533.980025830795,,,,Kropski_SmoothMuscle.csv
TAGLN,ENSG00000149591,	4.67165768712287e-17,	-31.5564268425532,,,,Kropski_SmoothMuscle.csv
TIMP1,ENSG00000102265,	8.38526685616109e-08,	-47.4260723516165,,,,Kropski_SmoothMuscle.csv
TMSB4X,ENSG00000205542,	9.73369760843597e-22,	-45.5688931729325,,,,Kropski_SmoothMuscle.csv
TPM2,ENSG00000198467,	5.30012085697874e-27,	-50.3095457161669,,,,Kropski_SmoothMuscle.csv
VIM,ENSG00000026025,	1.71446928014701e-19,	34.5546299016706,,,,Kropski_SmoothMuscle.csv
AC013652.1,AC013652.1,0,	-18.6329400201314,,,,BOST_tCells.csv
ACTB,ENSG00000075624,0,	126.755826640548,,,,BOST_tCells.csv
ANK3,ENSG00000151150,0,	-22.8559105285059,,,,BOST_tCells.csv
AOAH,ENSG00000136250,0,	-19.1065665779263,,,,BOST_tCells.csv
ARHGAP15,ENSG00000075884,0,	-18.5101331263321,,,,BOST_tCells.csv
ATXN1,ENSG00000124788,0,	-15.7698565400473,,,,BOST_tCells.csv
B2M,ENSG00000166710,0,	96.1011294031177,,,,BOST_tCells.csv
BACH2,ENSG00000112182,	7.36982963574826e-255,	-43.2866660865967,,,,BOST_tCells.csv
BCL2,ENSG00000171791,	6.27971879769656e-269,	-22.7731165551722,,,,BOST_tCells.csv
CAMK1D,ENSG00000183049,0,	-15.6851814240248,,,,BOST_tCells.csv
CBLB,ENSG00000114423,0,	-26.4988518434211,,,,BOST_tCells.csv
CCL3,ENSG00000277632,	1.61184765025854e-224,	77.7838732353114,,,,BOST_tCells.csv
CCL4,ENSG00000275302,0,	247.761038719726,,,,BOST_tCells.csv
CCL5,ENSG00000271503,0,	112.998926497053,,,,BOST_tCells.csv
CELF2,ENSG00000048740,0,	-19.111341290373,,,,BOST_tCells.csv
CTSD,ENSG00000117984,0,	59.5459633623573,,,,BOST_tCells.csv
FKBP5,ENSG00000096060,0,	-26.9634358470216,,,,BOST_tCells.csv
FOXP1,ENSG00000114861,0,	-15.1414364614158,,,,BOST_tCells.csv
FTH1,ENSG00000167996,0,	480.989055949322,,,,BOST_tCells.csv
FTL,ENSG00000087086,0,	509.660084529632,,,,BOST_tCells.csv
FYN,ENSG00000010810,0,	-16.6658285422622,,,,BOST_tCells.csv
GMDS,ENSG00000112699,	3.61300080362217e-242,	-19.9904137997405,,,,BOST_tCells.csv
GNLY,ENSG00000115523,0,	314.938572563415,,,,BOST_tCells.csv
GZMA,ENSG00000145649,0,	88.1924000896454,,,,BOST_tCells.csv
GZMB,ENSG00000100453,0,	170.501803961981,,,,BOST_tCells.csv
JUN,ENSG00000177606,0,	69.6380651080113,,,,BOST_tCells.csv
LINC02694,ENSG00000175779,0,	-16.6613594286233,,,,BOST_tCells.csv
LPP,ENSG00000145012,0,	-54.9638264287006,,,,BOST_tCells.csv
LTB,ENSG00000227507,0,	188.750287962583,,,,BOST_tCells.csv
MALAT1,ENSG00000251562,0,	429.052280665186,,,,BOST_tCells.csv
MBNL1,ENSG00000152601,0,	-22.7940828475189,,,,BOST_tCells.csv
MT-ATP6,ENSG00000198899,0,	178.022148672687,,,,BOST_tCells.csv
MT-CO1,ENSG00000198804,0,	186.389285903732,,,,BOST_tCells.csv
MT-CO2,ENSG00000198712,0,	166.824469468043,,,,BOST_tCells.csv
MT-CO3,ENSG00000198938,0,	241.153044442745,,,,BOST_tCells.csv
MT-CYB,ENSG00000198727,0,	149.672703525227,,,,BOST_tCells.csv
MT-ND1,ENSG00000198888,0,	65.173797716105,,,,BOST_tCells.csv
MT-ND2,ENSG00000198763,0,	98.1305648060875,,,,BOST_tCells.csv
MT-ND3,ENSG00000198840,0,	133.296997422464,,,,BOST_tCells.csv
MT-ND4,ENSG00000198886,0,	96.9051097012866,,,,BOST_tCells.csv
MTRNR2L8,ENSG00000255823,0,	89.7138564152505,,,,BOST_tCells.csv
NEAT1,ENSG00000245532,	0.0027641006162811,	231.366373258744,,,,BOST_tCells.csv
NFKBIA,ENSG00000100906,0,	56.5832527338979,,,,BOST_tCells.csv
NKG7,ENSG00000105374,0,	60.7397900939735,,,,BOST_tCells.csv
PRKCH,ENSG00000027075,0,	-15.0966375617631,,,,BOST_tCells.csv
RABGAP1L,ENSG00000152061,0,	-17.5432753389374,,,,BOST_tCells.csv
RNF213,ENSG00000173821,	0.0465952000500768,	56.2316757677368,,,,BOST_tCells.csv
RPL10,ENSG00000147403,0,	55.1789976936283,,,,BOST_tCells.csv
RPL28,ENSG00000108107,0,	67.8882910561885,,,,BOST_tCells.csv
RPS18,ENSG00000231500,0,	68.11202879399,,,,BOST_tCells.csv
RPS27,ENSG00000177954,0,	66.5881817657558,,,,BOST_tCells.csv
S100A11,ENSG00000163191,0,	63.8903583788612,,,,BOST_tCells.csv
S100A6,ENSG00000197956,0,	63.6300192956882,,,,BOST_tCells.csv
SAT1,ENSG00000130066,0,	65.6683173815823,,,,BOST_tCells.csv
SMCHD1,ENSG00000101596,0,	-20.5282734742241,,,,BOST_tCells.csv
SRGN,ENSG00000122862,0,	71.5830364859566,,,,BOST_tCells.csv
THADA,ENSG00000115970,	2.83195776990043e-232,	-23.8418956507095,,,,BOST_tCells.csv
THEMIS,ENSG00000172673,	2.15156162339067e-297,	-16.5539470156752,,,,BOST_tCells.csv
TMEM131L,ENSG00000121210,0,	-21.5246891604925,,,,BOST_tCells.csv
TMSB4X,ENSG00000205542,0,	77.2801927688523,,,,BOST_tCells.csv
TOX,ENSG00000198846,0,	-28.5323838378117,,,,BOST_tCells.csv
VIM,ENSG00000026025,0,	63.919788181843,,,,BOST_tCells.csv
ZEB2,ENSG00000169554,	5.65432427800097e-26,	-15.1146166105385,,,,BOST_tCells.csv
AC079793.1,AC079793.1,0,	-14.2755491104303,,,,Delorey_tCells.csv
ADGRE5,ENSG00000123146,	1.59411742419149e-05,	-8.24472432521618,,,,Delorey_tCells.csv
AP001011.1,AP001011.1,	1.22457670603798e-183,	-13.7438332927431,,,,Delorey_tCells.csv
CAMK1D,ENSG00000183049,	2.04380953482453e-12,	-13.9864322681449,,,,Delorey_tCells.csv
CAMK4,ENSG00000152495,	2.03355632871969e-05,	59.5665895750261,,,,Delorey_tCells.csv
CRYBG1,ENSG00000112297,	1.13485950735862e-45,	-9.05343890617876,,,,Delorey_tCells.csv
HNRNPA2B1,ENSG00000122566,	6.26518956167917e-66,	-8.90576460511483,,,,Delorey_tCells.csv
HSP90AA1,ENSG00000080824,0,	128.951839566523,,,,Delorey_tCells.csv
HSPH1,ENSG00000120694,0,	50.5769891708872,,,,Delorey_tCells.csv
INO80D,ENSG00000114933,	5.459355848359719e-268,	71.7157902729377,,,,Delorey_tCells.csv
LINC02694,ENSG00000175779,0,	-18.9968700038273,,,,Delorey_tCells.csv
MALAT1,ENSG00000251562,	6.76943690121488e-99,	637.974847504082,,,,Delorey_tCells.csv
MT-ATP6,ENSG00000198899,	1.81360747373699e-44,	147.203910841742,,,,Delorey_tCells.csv
MT-CO1,ENSG00000198804,	1.01265763694428e-13,	156.522009128449,,,,Delorey_tCells.csv
MT-CO2,ENSG00000198712,	1.58937123150137e-57,	143.771497308472,,,,Delorey_tCells.csv
MT-CO3,ENSG00000198938,	2.24974731493782e-77,	114.474198916198,,,,Delorey_tCells.csv
MT-ND1,ENSG00000198888,	3.74453174822729e-12,	109.711527607346,,,,Delorey_tCells.csv
MT-ND2,ENSG00000198763,	6.12353050414117e-29,	116.736540603552,,,,Delorey_tCells.csv
MT-ND3,ENSG00000198840,	8.14722497163756e-09,	179.05695372447,,,,Delorey_tCells.csv
MT-ND4,ENSG00000198886,	1.99366385458057e-46,	85.3734520902482,,,,Delorey_tCells.csv
NCOA3,ENSG00000124151,	1.65870534559644e-24,	66.0451502576053,,,,Delorey_tCells.csv
NEDD9,ENSG00000111859,	0.0005335968853323,	-19.4787344539971,,,,Delorey_tCells.csv
NIBAN1,ENSG00000135842,0,	-12.2096559707997,,,,Delorey_tCells.csv
PDE4D,ENSG00000113448,	4.46013824565735e-220,	-14.9487222128734,,,,Delorey_tCells.csv
RASGEF1B,ENSG00000138670,0,	162.031361923246,,,,Delorey_tCells.csv
SLC26A3,ENSG00000091138,0,	51.3416221230589,,,,Delorey_tCells.csv
ST6GAL1,ENSG00000073849,	1.72754576626075e-06,	-11.0902708123009,,,,Delorey_tCells.csv
TMEM131L,ENSG00000121210,	2.75150956563078e-32,	-17.725635048926,,,,Delorey_tCells.csv
CAMK1D,ENSG00000183049,	1.86779869911517e-24,	-10.7451857553582,,,,Izar_tCells.csv
CAMK4,ENSG00000152495,	4.61680969688295e-08,	11.9859703183718,,,,Izar_tCells.csv
CEMIP2,ENSG00000135048,	0.0022323686891464,	11.5674682397487,,,,Izar_tCells.csv
EML4,ENSG00000143924,	0.0211974613021133,	13.367742433135,,,,Izar_tCells.csv
FKBP5,ENSG00000096060,	4.08086800726623e-90,	-10.359715773311,,,,Izar_tCells.csv
HSP90AA1,ENSG00000080824,0,	71.221321957126,,,,Izar_tCells.csv
LINC01619,ENSG00000257242,	5.84489475396191e-137,	19.4036818484876,,,,Izar_tCells.csv
LINC02694,ENSG00000175779,	2.6641416178772503e-110,	-6.81529492936253,,,,Izar_tCells.csv
MALAT1,ENSG00000251562,	5.36030848827163e-22,	41.9706332722695,,,,Izar_tCells.csv
MBNL1,ENSG00000152601,	7.52179294869103e-05,	13.5755776329011,,,,Izar_tCells.csv
MT-CO1,ENSG00000198804,	2.29835165843851e-46,	9.90696765798175,,,,Izar_tCells.csv
NEAT1,ENSG00000245532,	2.4363369978531602e-194,	48.1354587048412,,,,Izar_tCells.csv
PARP8,ENSG00000151883,	0.0300638525004046,	9.51162444199013,,,,Izar_tCells.csv
PLCL2,ENSG00000154822,	0.0002551780382443,	-7.39945308333373,,,,Izar_tCells.csv
PRKCB,ENSG00000166501,	6.47351776315429e-10,	9.67749878752461,,,,Izar_tCells.csv
RORA,ENSG00000069667,	4.09529790212254e-05,	23.1067563116076,,,,Izar_tCells.csv
SMCHD1,ENSG00000101596,	1.30828551496328e-13,	9.87392264545102,,,,Izar_tCells.csv
THADA,ENSG00000115970,	0.0007961823198623,	-10.1527931116833,,,,Izar_tCells.csv
TOX,ENSG00000198846,	2.34149253892878e-09,	-16.2084270904617,,,,Izar_tCells.csv
ACTB,ENSG00000075624,	1.42661787852463e-200,	82.6740318495448,,,,Kropski_tCells.csv
APOC1,ENSG00000130208,	6.71950523481921e-170,	86.2008778910563,,,,Kropski_tCells.csv
AREG,ENSG00000109321,	2.65251636648659e-95,	42.5073745019871,,,,Kropski_tCells.csv
B2M,ENSG00000166710,	4.55913978918456e-287,	61.3752048597164,,,,Kropski_tCells.csv
CCL3,ENSG00000277632,	6.212024202666381e-58,	49.6489217230069,,,,Kropski_tCells.csv
CCL4,ENSG00000275302,	3.32145074982473e-294,	188.147832547383,,,,Kropski_tCells.csv
CCL4L2,ENSG00000276070,	2.35535682540688e-131,	394.379020364412,,,,Kropski_tCells.csv
CD69,ENSG00000110848,0,	46.7221244554654,,,,Kropski_tCells.csv
CD74,ENSG00000019582,	1.69238650089304e-05,	87.9335143362637,,,,Kropski_tCells.csv
CTGF,CTGF,	4.60365773892129e-263,	-98.538569962455,,,,Kropski_tCells.csv
CTSD,ENSG00000117984,	2.0934571327825e-166,	71.2649316605253,,,,Kropski_tCells.csv
FOS,ENSG00000170345,	2.4593284380635e-131,	94.371663411901,,,,Kropski_tCells.csv
FTL,ENSG00000087086,	1.1681477725246e-179,	-119.136638757981,,,,Kropski_tCells.csv
GNLY,ENSG00000115523,	4.00556092131959e-143,	97.257688905677,,,,Kropski_tCells.csv
HLA-DRB1,ENSG00000196126,	1.29473710038663e-61,	-52.7529320715836,,,,Kropski_tCells.csv
IFNG,ENSG00000111537,	4.32735087835749e-60,	65.9113936711787,,,,Kropski_tCells.csv
IGHG1,ENSG00000211896,	1.56525068495573e-69,	565.126367369681,,,,Kropski_tCells.csv
IGLV3-19,ENSG00000211663,	2.73100048803387e-99,	266.488493905665,,,,Kropski_tCells.csv
MALAT1,ENSG00000251562,	7.69939595062672e-180,-inf,,,,Kropski_tCells.csv
MGP,ENSG00000111341,	4.0986342395516805e-46,	-100.185088671596,,,,Kropski_tCells.csv
MT-CO1,ENSG00000198804,	8.29509897252831e-37,	65.4446575934818,,,,Kropski_tCells.csv
MT-CO3,ENSG00000198938,	6.531705527029511e-173,	-59.9958907501036,,,,Kropski_tCells.csv
MT-ND2,ENSG00000198763,0,	-97.6377027201123,,,,Kropski_tCells.csv
MT-ND3,ENSG00000198840,	5.45985490002151e-180,	-52.7123027820814,,,,Kropski_tCells.csv
RPL34,ENSG00000109475,	3.9068815765496e-172,	-54.1823538778527,,,,Kropski_tCells.csv
RPS26,ENSG00000197728,0,	57.518626283537,,,,Kropski_tCells.csv
S100A6,ENSG00000197956,	8.26890865887461e-72,	-52.7811638052749,,,,Kropski_tCells.csv
SCGB3A2,ENSG00000164265,	3.98893931911867e-24,	-165.31263050214,,,,Kropski_tCells.csv
SFTPC,ENSG00000168484,	2.61386486762287e-35,	260.282228528374,,,,Kropski_tCells.csv
TMSB4X,ENSG00000205542,	1.05253397943754e-63,	-65.6905442050004,,,,Kropski_tCells.csv
ACTB,ENSG00000075624,	5.92551108116643e-187,	130.529749751745,,,,LIAO_tCells.csv
CCL3,ENSG00000277632,	7.68686726584709e-21,	115.210798444871,,,,LIAO_tCells.csv
CCL4,ENSG00000275302,	2.1306551548390003e-198,	168.040304706708,,,,LIAO_tCells.csv
CCL4L2,ENSG00000276070,	8.45169205025522e-263,inf,,,,LIAO_tCells.csv
CCL5,ENSG00000271503,	1.1425194349815598e-83,	60.8042070837632,,,,LIAO_tCells.csv
CD69,ENSG00000110848,	4.4137218311612e-158,	45.4107066726378,,,,LIAO_tCells.csv
CTSB,ENSG00000164733,	4.42284734561341e-09,	45.2737504669368,,,,LIAO_tCells.csv
CTSL,ENSG00000135047,	8.13065122410006e-15,	67.0515709403671,,,,LIAO_tCells.csv
CXCL10,ENSG00000169245,	1.2586795998152502e-19,	128.85002917713,,,,LIAO_tCells.csv
FCER1G,ENSG00000158869,	1.22879540241889e-25,	-29.5440965579672,,,,LIAO_tCells.csv
FTL,ENSG00000087086,	1.14447630834124e-120,inf,,,,LIAO_tCells.csv
GAPDH,ENSG00000111640,	1.81100340389459e-155,	52.3985712137813,,,,LIAO_tCells.csv
GNLY,ENSG00000115523,	1.16582960206238e-25,	509.507088336281,,,,LIAO_tCells.csv
GZMA,ENSG00000145649,	6.6512451502606e-92,	49.6690846176846,,,,LIAO_tCells.csv
GZMB,ENSG00000100453,	2.6716077001846305e-45,	181.024559633385,,,,LIAO_tCells.csv
H3F3B,H3F3B,0,	-30.8776890896303,,,,LIAO_tCells.csv
HLA-DRA,ENSG00000204287,	7.34982453332624e-197,	-67.4290882418973,,,,LIAO_tCells.csv
HSP90AA1,ENSG00000080824,	2.9238602426686403e-14,	-68.5616818363287,,,,LIAO_tCells.csv
HSPB1,ENSG00000106211,	7.81775831039222e-16,	104.561721198951,,,,LIAO_tCells.csv
IFI27,ENSG00000165949,	4.868535836378871e-31,	48.2101339816211,,,,LIAO_tCells.csv
IFIT2,ENSG00000119922,	8.47945269167831e-263,	41.905190655012,,,,LIAO_tCells.csv
ISG15,ENSG00000187608,0,	117.268669225879,,,,LIAO_tCells.csv
LTB,ENSG00000227507,	3.3080613793427e-17,	63.8942615820331,,,,LIAO_tCells.csv
LYZ,ENSG00000090382,0,	-128.164826412577,,,,LIAO_tCells.csv
MT-ATP6,ENSG00000198899,0,	-267.653522838741,,,,LIAO_tCells.csv
MT-ATP8,ENSG00000228253,0,	163.616635221607,,,,LIAO_tCells.csv
MT-CO1,ENSG00000198804,	3.75870622640098e-89,	-106.071687403082,,,,LIAO_tCells.csv
MT-CO2,ENSG00000198712,	1.78447379556408e-39,	250.273922036801,,,,LIAO_tCells.csv
MT-CO3,ENSG00000198938,0,	-59.9756084849139,,,,LIAO_tCells.csv
MT-ND1,ENSG00000198888,	9.22456810867503e-246,	-42.1384785342269,,,,LIAO_tCells.csv
MT-ND2,ENSG00000198763,0,	42.0738821058027,,,,LIAO_tCells.csv
MT-ND3,ENSG00000198840,	8.39702131748522e-202,	55.5100915173685,,,,LIAO_tCells.csv
MT2A,ENSG00000125148,	4.34502745556282e-262,	166.597609665799,,,,LIAO_tCells.csv
MTRNR2L12,ENSG00000269028,	0.0004540155185264,	-284.965937970073,,,,LIAO_tCells.csv
RPL10,ENSG00000147403,	1.26098409846146e-16,	-30.7592710309411,,,,LIAO_tCells.csv
RPL13A,ENSG00000142541,0,	-46.8306957957645,,,,LIAO_tCells.csv
RPL21,ENSG00000122026,	1.03420071294061e-294,	-35.8294817242767,,,,LIAO_tCells.csv
RPL27A,ENSG00000166441,	2.8820625631204704e-279,	-33.6073473457659,,,,LIAO_tCells.csv
RPL34,ENSG00000109475,	4.68408299538183e-68,	-57.4546631929467,,,,LIAO_tCells.csv
RPL36A,ENSG00000241343,0,	-27.2899082848355,,,,LIAO_tCells.csv
RPLP1,ENSG00000137818,	6.432349475585052e-60,	-38.1524112722839,,,,LIAO_tCells.csv
RPS20,ENSG00000008988,	3.9268275283210896e-224,	-31.1396443032363,,,,LIAO_tCells.csv
RPS29,ENSG00000213741,	3.50813421281879e-81,	-30.1141187336296,,,,LIAO_tCells.csv
S100A8,ENSG00000143546,	5.96942895777906e-21,	62.7510433147149,,,,LIAO_tCells.csv
S100A9,ENSG00000163220,	7.98246789956312e-77,	95.9756404931921,,,,LIAO_tCells.csv
SAT1,ENSG00000130066,	2.13668814073404e-186,	126.201970488798,,,,LIAO_tCells.csv
TMSB10,ENSG00000034510,	6.89824845343994e-65,	40.8999748764997,,,,LIAO_tCells.csv
TNFAIP3,ENSG00000118503,	8.36991085958472e-115,	-51.194310353437,,,,LIAO_tCells.csv
TNFSF10,ENSG00000121858,0,	43.9851981827331,,,,LIAO_tCells.csv
TXN,ENSG00000136810,	0.0005141195759382,	141.204158569537,,,,LIAO_tCells.csv
ACTB,ENSG00000075624,	1.40062608272757e-34,	-35.4783773877061,,,,Xu_tCells.csv
ANXA1,ENSG00000135046,	1.53462769583674e-22,	127.756953279582,,,,Xu_tCells.csv
AREG,ENSG00000109321,	6.92632151777086e-25,	138.884584159709,,,,Xu_tCells.csv
ARGLU1,ENSG00000134884,	0.0050289983056901,	-28.963848408975,,,,Xu_tCells.csv
B2M,ENSG00000166710,	3.03636245405933e-64,	156.85205905357,,,,Xu_tCells.csv
BIRC3,ENSG00000023445,	1.04132500201732e-40,	61.5618736495444,,,,Xu_tCells.csv
BTG1,ENSG00000133639,	1.7257758739363698e-153,	51.3888363560255,,,,Xu_tCells.csv
CCL3,ENSG00000277632,	2.34521606338321e-38,	164.065468773048,,,,Xu_tCells.csv
CCL3L1,CCL3L1,	3.2107421706358803e-47,	296.679461562147,,,,Xu_tCells.csv
CCL4,ENSG00000275302,	1.9232328679248e-103,	386.240505129683,,,,Xu_tCells.csv
CCL4L2,ENSG00000276070,	2.3881814039644602e-65,inf,,,,Xu_tCells.csv
CCL5,ENSG00000271503,	2.2855497257985696e-125,	87.5190282800774,,,,Xu_tCells.csv
CD59,ENSG00000085063,	4.55591503774204e-223,	-38.8867972178614,,,,Xu_tCells.csv
CD69,ENSG00000110848,	6.442260749798191e-161,	61.4284939225448,,,,Xu_tCells.csv
CLU,ENSG00000120885,	1.07398903450174e-83,	-32.1770465507545,,,,Xu_tCells.csv
CTGF,CTGF,0,	-132.611222143737,,,,Xu_tCells.csv
CXCL8,ENSG00000169429,	4.13004685239351e-05,	645.924899895365,,,,Xu_tCells.csv
CYR61,CYR61,	2.56847969149367e-183,	-38.2646076417976,,,,Xu_tCells.csv
DNAJB1,ENSG00000132002,	1.41977978755183e-113,	49.8990269147818,,,,Xu_tCells.csv
EDN1,ENSG00000078401,0,	-40.770219827831,,,,Xu_tCells.csv
EEF1A1,ENSG00000156508,	8.77442116059634e-39,	52.7929196239096,,,,Xu_tCells.csv
EIF1,ENSG00000173812,	1.85107541343968e-26,	-30.7568322465402,,,,Xu_tCells.csv
FOS,ENSG00000170345,	1.73524639242619e-74,	90.5469849417496,,,,Xu_tCells.csv
FTH1,ENSG00000167996,	1.56288945938306e-48,	259.283341531052,,,,Xu_tCells.csv
FTL,ENSG00000087086,	3.49921601926443e-34,	764.226596978394,,,,Xu_tCells.csv
G0S2,ENSG00000123689,	1.80412889379364e-12,	85.7340360643687,,,,Xu_tCells.csv
GPX3,ENSG00000211445,0,	-29.1381378406958,,,,Xu_tCells.csv
GZMA,ENSG00000145649,	1.75947465025571e-106,	90.0289796580463,,,,Xu_tCells.csv
GZMB,ENSG00000100453,	1.13626934245534e-39,	104.783935496925,,,,Xu_tCells.csv
H3F3B,H3F3B,	1.39897434044877e-88,	83.3340088218217,,,,Xu_tCells.csv
HSP90AA1,ENSG00000080824,	1.21042330162054e-86,	205.424688774688,,,,Xu_tCells.csv
HSPA1A,ENSG00000204389,	4.18015833322295e-32,	169.896099500378,,,,Xu_tCells.csv
